ID;City;Group_size;Age;MPI#Mean;TOM;BUMO;BUMO_Previous;MostFavourite;Gender;MPI#detail;Age#group;Age#Group#2;MPI;MPI#2;Occupation;Occupation#group;Year;Col;MPI_Mean_Use
451523;Nha Trang;2;37;6999;Milano;Milano;;Milano;Male;From 6.5 millions to 7.49 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;2;6999
451881;Hà Nội;2;33;5499;Cộng Cà Phê;Cộng Cà Phê;;Cộng Cà Phê;Male;From 4.5 millions to 6.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;2;5499
451938;Hải Phòng;2;33;5499;Other 1;Other 2;;Other 1;Female;From 4.5 millions to 6.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2018;2;5499
453276;Nha Trang;2;25;5499;Milano;Milano;;Milano;Male;From 4.5 millions to 6.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;2;5499
453685;Hồ Chí Minh;2;20;5499;The Coffee House;The Coffee House;;The Coffee House;Female;From 4.5 millions to 6.49 millions VND;20 - 29;20 - 24 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Pupil / Student;None Working;2018;2;5499
454274;Hồ Chí Minh;2;36;8249;Other 1;Other 2;;Trung Nguyên;Male;From 7.5 millions to 8.99 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;2;8249
454672;Hà Nội;2;38;8249;Aha Cafe;Aha Cafe;;Aha Cafe;Female;From 7.5 millions to 8.99 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;2;8249
454719;Đà Nẵng;2;37;8249;Mộc Miên;Mộc Miên;;Mộc Miên;Female;From 7.5 millions to 8.99 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2018;2;8249
454753;Hà Nội;2;26;5499;Cộng Cà Phê;Cộng Cà Phê;;Cộng Cà Phê;Female;From 4.5 millions to 6.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;2;5499
456149;Hà Nội;2;45;6999;Aha Cafe;Aha Cafe;;Aha Cafe;Female;From 6.5 millions to 7.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Lecturer / Teacher;White Collar;2018;2;6999
458273;Hồ Chí Minh;2;24;6999;Milano;Milano;;Milano;Male;From 6.5 millions to 7.49 millions VND;20 - 29;20 - 24 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2018;2;6999
458490;Hồ Chí Minh;2;47;6999;Milano;Milano;;Milano;Male;From 6.5 millions to 7.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Semi-skilled labor (salesperson, waiter, photographer);Blue Collar;2018;2;6999
458619;Nha Trang;2;24;5499;Other 1;Other 2;;Other 2;Female;From 4.5 millions to 6.49 millions VND;20 - 29;20 - 24 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;2;5499
458791;Nha Trang;2;32;6999;Other 1;Other 2;;Other 2;Female;From 6.5 millions to 7.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;2;6999
458820;Nha Trang;2;28;5499;Highlands Coffee;Milano;;Milano;Female;From 4.5 millions to 6.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;2;5499
459780;Hà Nội;2;35;5499;Aha Cafe;Aha Cafe;;Aha Cafe;Male;From 4.5 millions to 6.49 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Semi-skilled labor (salesperson, waiter, photographer);Blue Collar;2018;2;5499
459971;Hà Nội;2;25;5499;Urban Station;Urban Station;;Urban Station;Female;From 4.5 millions to 6.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;2;5499
460422;Đà Nẵng;2;27;5499;Other 1;Other 2;;Other 2;Female;From 4.5 millions to 6.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2018;2;5499
724358;Đà Nẵng;2;28;6999;Trung Nguyên;Trung Nguyên;;Trung Nguyên;Male;From 6.5 millions to 7.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Freelance;Self Employed - Small Business and Freelance;2019;2;6999
726561;Hà Nội;2;29;8249;Aha Cafe;Aha Cafe;;Aha Cafe;Male;From 7.5 millions to 8.99 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2019;2;8249
733533;Nha Trang;2;47;6999;Milano;Milano;;Milano;Male;From 6.5 millions to 7.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Freelance;Self Employed - Small Business and Freelance;2019;2;6999
733574;Hà Nội;2;28;6999;Aha Cafe;Aha Cafe;;Aha Cafe;Male;From 6.5 millions to 7.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Semi-skilled labor (salesperson, waiter, photographer);Blue Collar;2019;2;6999
744949;Hồ Chí Minh;2;48;6999;Street / Half street coffee (including carts);Other 2;;The Coffee House;Female;From 6.5 millions to 7.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Housewife;None Working;2019;2;6999
746410;Hà Nội;2;56;5499;Trung Nguyên;Trung Nguyên;;Trung Nguyên;Male;From 4.5 millions to 6.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2019;2;5499
750392;Hồ Chí Minh;2;48;6999;The Coffee House;The Coffee House;;The Coffee House;Female;From 6.5 millions to 7.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Housewife;None Working;2019;2;6999
751637;Hồ Chí Minh;2;41;6999;Milano;Milano;;Trung Nguyên;Female;From 6.5 millions to 7.49 millions VND;40 - 60;40 - 44 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Housewife;None Working;2019;2;6999
780788;Đà Nẵng;2;27;5499;The Coffee House;The Coffee House;;The Coffee House;Female;From 4.5 millions to 6.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2019;2;5499
781716;Hồ Chí Minh;2;25;5499;The Coffee House;The Coffee House;;The Coffee House;Female;From 4.5 millions to 6.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Housewife;None Working;2019;2;5499
782497;Hải Phòng;2;38;8249;Other 1;Milano;;Other 1;Female;From 7.5 millions to 8.99 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Semi-skilled labor (salesperson, waiter, photographer);Blue Collar;2019;2;8249
782990;Đà Nẵng;2;24;6999;The Coffee House;The Coffee House;;The Coffee House;Female;From 6.5 millions to 7.49 millions VND;20 - 29;20 - 24 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2019;2;6999
783034;Hồ Chí Minh;2;45;8249;Phúc Long;Phúc Long;;Phúc Long;Female;From 7.5 millions to 8.99 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Skilled Labor (tailor, machinist, carpenter, electrician);Blue Collar;2019;2;8249
783867;Hà Nội;2;27;6999;Aha Cafe;Aha Cafe;;Aha Cafe;Male;From 6.5 millions to 7.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Civil servant - Staff level;White Collar;2019;2;6999
790958;Hà Nội;2;38;8249;Cộng Cà Phê;Cộng Cà Phê;;Cộng Cà Phê;Female;From 7.5 millions to 8.99 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Officer - Middle Management;White Collar;2019;2;8249
791013;Hà Nội;2;44;6999;Aha Cafe;Aha Cafe;;Aha Cafe;Female;From 6.5 millions to 7.49 millions VND;40 - 60;40 - 44 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2019;2;6999
793388;Hà Nội;2;59;8249;Cộng Cà Phê;Cộng Cà Phê;;Cộng Cà Phê;Male;From 7.5 millions to 8.99 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2019;2;8249
800189;Nha Trang;2;32;5499;Other 1;Milano;;Milano;Female;From 4.5 millions to 6.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Skilled Labor (tailor, machinist, carpenter, electrician);Blue Collar;2019;2;5499
802805;Hồ Chí Minh;2;31;8249;Trung Nguyên;Trung Nguyên;;Trung Nguyên;Female;From 7.5 millions to 8.99 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2019;2;8249
803106;Hà Nội;2;44;8249;Aha Cafe;Aha Cafe;;Aha Cafe;Male;From 7.5 millions to 8.99 millions VND;40 - 60;40 - 44 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2019;2;8249
808625;Hồ Chí Minh;2;58;8249;Trung Nguyên;Trung Nguyên;;Trung Nguyên;Male;From 7.5 millions to 8.99 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2019;2;8249
808769;Hà Nội;2;34;8249;Aha Cafe;Aha Cafe;;Aha Cafe;Male;From 7.5 millions to 8.99 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2019;2;8249
809483;Nha Trang;2;37;6999;Trung Nguyên;Trung Nguyên;;Trung Nguyên;Female;From 6.5 millions to 7.49 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Freelance;Self Employed - Small Business and Freelance;2019;2;6999
810596;Đà Nẵng;2;34;5499;The Cups Coffee;The Cups Coffee;;The Cups Coffee;Female;From 4.5 millions to 6.49 millions VND;30 - 39;30 - 34 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Lecturer / Teacher;White Collar;2019;2;5499
813952;Nha Trang;2;19;5499;Milano;Milano;;Milano;Male;From 4.5 millions to 6.49 millions VND;16 - 19;16 - 19 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Pupil / Student;None Working;2019;2;5499
818464;Hà Nội;2;24;5499;Cộng Cà Phê;The Coffee House;;The Coffee House;Female;From 4.5 millions to 6.49 millions VND;20 - 29;20 - 24 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Semi-skilled labor (salesperson, waiter, photographer);Blue Collar;2019;2;5499
821899;Hà Nội;2;28;8249;Aha Cafe;Aha Cafe;;Aha Cafe;Male;From 7.5 millions to 8.99 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2019;2;8249
824749;Hồ Chí Minh;2;57;5499;Viva Star;Viva Star;;Viva Star;Male;From 4.5 millions to 6.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2019;2;5499
826991;Hà Nội;2;29;8249;Aha Cafe;Aha Cafe;;Aha Cafe;Male;From 7.5 millions to 8.99 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2019;2;8249
827410;Hồ Chí Minh;2;36;6999;Street / Half street coffee (including carts);Milano;;Milano;Female;From 6.5 millions to 7.49 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Freelance;Self Employed - Small Business and Freelance;2019;2;6999
830816;Đà Nẵng;2;29;6999;Other 1;Other 2;;Other 1;Male;From 6.5 millions to 7.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Freelance;Self Employed - Small Business and Freelance;2019;2;6999
832871;Hà Nội;2;29;5499;Aha Cafe;Aha Cafe;;Aha Cafe;Female;From 4.5 millions to 6.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Semi-skilled labor (salesperson, waiter, photographer);Blue Collar;2019;2;5499
833571;Hồ Chí Minh;2;38;5499;Milano;Milano;;Milano;Female;From 4.5 millions to 6.49 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Housewife;None Working;2019;2;5499
835722;Hồ Chí Minh;2;43;5499;Trung Nguyên;Trung Nguyên;;Trung Nguyên;Female;From 4.5 millions to 6.49 millions VND;40 - 60;40 - 44 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Housewife;None Working;2019;2;5499
835855;Đà Nẵng;2;28;8249;Milano;Milano;;Milano;Male;From 7.5 millions to 8.99 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Freelance;Self Employed - Small Business and Freelance;2019;2;8249
836223;Đà Nẵng;2;35;8249;Trung Nguyên;Milano;;Milano;Female;From 7.5 millions to 8.99 millions VND;30 - 39;35 - 39 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Civil servant  - Middle Management;White Collar;2019;2;8249
838115;Hồ Chí Minh;2;54;8249;Street / Half street coffee (including carts);Other 2;;Other 2;Female;From 7.5 millions to 8.99 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Skilled Labor (tailor, machinist, carpenter, electrician);Blue Collar;2019;2;8249
846838;Nha Trang;2;57;5499;Mê Trang;Mê Trang;;Mê Trang;Female;From 4.5 millions to 6.49 millions VND;40 - 60;45+ y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Housewife;None Working;2019;2;5499
851779;Đà Nẵng;2;26;5499;Phúc Long;Phúc Long;;Phúc Long;Female;From 4.5 millions to 6.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2019;2;5499
857053;Hồ Chí Minh;2;29;6999;Milano;Milano;;Milano;Female;From 6.5 millions to 7.49 millions VND;20 - 29;25 - 29 y.o.;VND 4.5m - VND 8.9m;2.VND 4.5m - VND 8.9m;Officer - Staff level;White Collar;2019;2;6999
344635;Cần Thơ;3;46;3749;Other 1;Other 2;;Other 2;Female;From 3 millions to 4.49 millions VND;40 - 60;45+ y.o.;Under VND 4.5m;1.Under VND 4.5m;Skilled Labor (tailor, machinist, carpenter, electrician);Blue Collar;2018;3;3749
348223;Cần Thơ;3;28;17499;Other 1;Other 2;;Other 2;Male;From 15 millions to 19.99 millions VND;20 - 29;25 - 29 y.o.;VND 15m - VND 24.9m;4.VND 15m - VND 24.9m;Skilled Labor (tailor, machinist, carpenter, electrician);Blue Collar;2018;3;17499
349874;Hồ Chí Minh;3;44;10499;Trung Nguyên;Trung Nguyên;;Trung Nguyên;Male;From 9 millions to 11.99 millions VND;40 - 60;40 - 44 y.o.;VND 9m - VND 14.9m;3.VND 9m - VND 14.9m;Officer - Staff level;White Collar;2018;3;10499
351103;Hồ Chí Minh;3;18;1499;Trung Nguyên;Urban Station;;Urban Station;Female;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;1.Under VND 4.5m;Pupil / Student;None Working;2018;3;1499
353618;Hồ Chí Minh;3;33;17499;The Coffee House;The Coffee House;;The Coffee House;Female;From 15 millions to 19.99 millions VND;30 - 39;30 - 34 y.o.;VND 15m - VND 24.9m;4.VND 15m - VND 24.9m;Officer - Staff level;White Collar;2018;3;17499
355530;Hồ Chí Minh;3;18;1499;Phúc Long;Phúc Long;;Phúc Long;Male;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;1.Under VND 4.5m;Pupil / Student;None Working;2018;3;1499
363115;Hà Nội;3;32;10499;Cộng Cà Phê;Cộng Cà Phê;;Cộng Cà Phê;Female;From 9 millions to 11.99 millions VND;30 - 39;30 - 34 y.o.;VND 9m - VND 14.9m;3.VND 9m - VND 14.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;3;10499
365738;Cần Thơ;3;18;1499;Other 1;Other 2;;Other 1;Female;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;1.Under VND 4.5m;Pupil / Student;None Working;2018;3;1499
370069;Hà Nội;3;20;3749;Highlands Coffee;Cộng Cà Phê;;Cộng Cà Phê;Male;From 3 millions to 4.49 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;1.Under VND 4.5m;Pupil / Student;None Working;2018;3;3749
370874;Hồ Chí Minh;3;16;1499;Milano;Milano;;Milano;Male;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;1.Under VND 4.5m;Pupil / Student;None Working;2018;3;1499
371642;Hải Phòng;3;17;1499;Milano;Milano;;Milano;Male;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;1.Under VND 4.5m;Pupil / Student;None Working;2018;3;1499
378433;Đà Nẵng;3;23;3749;Milano;Milano;;Milano;Male;From 3 millions to 4.49 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;1.Under VND 4.5m;Semi-skilled labor (salesperson, waiter, photographer);Blue Collar;2018;3;3749
380067;Đà Nẵng;3;52;10499;Long Cafe;Long Cafe;;Long Cafe;Male;From 9 millions to 11.99 millions VND;40 - 60;45+ y.o.;VND 9m - VND 14.9m;3.VND 9m - VND 14.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;3;10499
381465;Hà Nội;3;22;1499;The Coffee House;Cộng Cà Phê;;Cộng Cà Phê;Female;Under 3 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;1.Under VND 4.5m;Pupil / Student;None Working;2018;3;1499
383557;Hồ Chí Minh;3;35;17499;Trung Nguyên;Milano;;Milano;Male;From 15 millions to 19.99 millions VND;30 - 39;35 - 39 y.o.;VND 15m - VND 24.9m;4.VND 15m - VND 24.9m;Officer - Staff level;White Collar;2018;3;17499
390119;Nha Trang;3;40;17499;Milano;Milano;;Milano;Female;From 15 millions to 19.99 millions VND;40 - 60;40 - 44 y.o.;VND 15m - VND 24.9m;4.VND 15m - VND 24.9m;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2018;3;17499
392429;Hồ Chí Minh;3;29;10499;Starbucks;The Coffee House;;Phúc Long;Male;From 9 millions to 11.99 millions VND;20 - 29;25 - 29 y.o.;VND 9m - VND 14.9m;3.VND 9m - VND 14.9m;Professional (doctor, engineer, architect, nursing staff, lawyer, researcher, etc.);White Collar;2018;3;10499
399826;Hà Nội;3;23;3749;Starbucks;Cộng Cà Phê;;Cộng Cà Phê;Female;From 3 millions to 4.49 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;1.Under VND 4.5m;Lecturer / Teacher;White Collar;2018;3;3749
402936;Đà Nẵng;3;33;1499;Nia cafe;Nia cafe;;Nia cafe;Female;Under 3 millions VND;30 - 39;30 - 34 y.o.;Under VND 4.5m;1.Under VND 4.5m;Housewife;None Working;2018;3;1499
405140;Hồ Chí Minh;3;19;1499;Trung Nguyên;Trung Nguyên;;Trung Nguyên;Female;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;1.Under VND 4.5m;Pupil / Student;None Working;2018;3;1499
409852;Nha Trang;3;18;1499;Milano;Milano;;Milano;Male;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;1.Under VND 4.5m;Pupil / Student;None Working;2018;3;1499
411458;Hà Nội;3;17;1499;Cộng Cà Phê;The Coffee House;;The Coffee House;Male;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;1.Under VND 4.5m;Pupil / Student;None Working;2018;3;1499
412679;Nha Trang;3;38;10499;Milano;Milano;;Milano;Male;From 9 millions to 11.99 millions VND;30 - 39;35 - 39 y.o.;VND 9m - VND 14.9m;3.VND 9m - VND 14.9m;Unskilled Labor (worker, landry person, driver, security guard, cleaner);Blue Collar;2018;3;10499
413450;Nha Trang;3;59;3749;Other 1;Trung Nguyên;;Trung Nguyên;Male;From 3 millions to 4.49 millions VND;40 - 60;45+ y.o.;Under VND 4.5m;1.Under VND 4.5m;Skilled Labor (tailor, machinist, carpenter, electrician);Blue Collar;2018;3;3749
413914;Hồ Chí Minh;3;37;3749;Trung Nguyên;Trung Nguyên;;Trung Nguyên;Female;From 3 millions to 4.49 millions VND;30 - 39;35 - 39 y.o.;Under VND 4.5m;1.Under VND 4.5m;Housewife;None Working;2018;3;3749
414363;Nha Trang;3;22;10499;Milano;Milano;;Milano;Male;From 9 millions to 11.99 millions VND;20 - 29;20 - 24 y.o.;VND 9m - VND 14.9m;3.VND 9m - VND 14.9m;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2018;3;10499
414763;Nha Trang;3;25;3749;Other 1;Milano;;Other 3;Female;From 3 millions to 4.49 millions VND;20 - 29;25 - 29 y.o.;Under VND 4.5m;1.Under VND 4.5m;Officer - Staff level;White Collar;2018;3;3749
415504;Nha Trang;3;59;13499;Other 2;Other 2;;Other 2;Female;From 12 millions to 14.99 millions VND;40 - 60;45+ y.o.;VND 9m - VND 14.9m;3.VND 9m - VND 14.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;3;13499
415722;Nha Trang;3;19;1499;Other 1;Other 3;;Other 3;Female;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;1.Under VND 4.5m;Unemployed;None Working;2018;3;1499
417316;Hải Phòng;3;33;10499;Trung Nguyên;Trung Nguyên;;Trung Nguyên;Male;From 9 millions to 11.99 millions VND;30 - 39;30 - 34 y.o.;VND 9m - VND 14.9m;3.VND 9m - VND 14.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;3;10499
419975;Nha Trang;3;16;1499;Other 1;Milano;;Milano;Female;Under 3 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;1.Under VND 4.5m;Pupil / Student;None Working;2018;3;1499
432542;Hà Nội;3;20;1499;Passio;Urban Station;;Urban Station;Male;Under 3 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;1.Under VND 4.5m;Pupil / Student;None Working;2018;3;1499
433450;Đà Nẵng;3;19;3749;Other 1;Other 2;;Other 2;Male;From 3 millions to 4.49 millions VND;16 - 19;16 - 19 y.o.;Under VND 4.5m;1.Under VND 4.5m;Pupil / Student;None Working;2018;3;3749
435968;Hà Nội;3;23;3749;Cộng Cà Phê;Cộng Cà Phê;;Cộng Cà Phê;Male;From 3 millions to 4.49 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;1.Under VND 4.5m;Pupil / Student;None Working;2018;3;3749
437246;Hà Nội;3;59;3749;Trung Nguyên;Trung Nguyên;;Trung Nguyên;Male;From 3 millions to 4.49 millions VND;40 - 60;45+ y.o.;Under VND 4.5m;1.Under VND 4.5m;Retirement;None Working;2018;3;3749
437252;Hà Nội;3;27;10499;Highlands Coffee;Urban Station;;Urban Station;Female;From 9 millions to 11.99 millions VND;20 - 29;25 - 29 y.o.;VND 9m - VND 14.9m;3.VND 9m - VND 14.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;3;10499
438055;Nha Trang;3;40;3749;Milano;Milano;;Milano;Female;From 3 millions to 4.49 millions VND;40 - 60;40 - 44 y.o.;Under VND 4.5m;1.Under VND 4.5m;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2018;3;3749
439174;Hà Nội;3;26;3749;Cộng Cà Phê;Cộng Cà Phê;;Cộng Cà Phê;Male;From 3 millions to 4.49 millions VND;20 - 29;25 - 29 y.o.;Under VND 4.5m;1.Under VND 4.5m;Officer - Staff level;White Collar;2018;3;3749
440030;Hải Phòng;3;39;13499;Other 1;Other 2;;Other 2;Male;From 12 millions to 14.99 millions VND;30 - 39;35 - 39 y.o.;VND 9m - VND 14.9m;3.VND 9m - VND 14.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;3;13499
441886;Hải Phòng;3;55;10499;Other 1;Other 2;;Other 2;Male;From 9 millions to 11.99 millions VND;40 - 60;45+ y.o.;VND 9m - VND 14.9m;3.VND 9m - VND 14.9m;Broker/ Service provider with no employee;Self Employed - Small Business and Freelance;2018;3;10499
442636;Cần Thơ;3;23;10499;Other 1;Other 3;;Other 3;Male;From 9 millions to 11.99 millions VND;20 - 29;20 - 24 y.o.;VND 9m - VND 14.9m;3.VND 9m - VND 14.9m;Semi-skilled labor (salesperson, waiter, photographer);Blue Collar;2018;3;10499
444441;Cần Thơ;3;30;22499;Other 1;Other 2;;Other 2;Male;From 20 millions to 24.99 millions VND;30 - 39;30 - 34 y.o.;VND 15m - VND 24.9m;4.VND 15m - VND 24.9m;Small Business (small shop owner, grocery store, etc.);Self Employed - Small Business and Freelance;2018;3;22499
444594;Cần Thơ;3;22;3749;Other 1;Other 2;;Other 2;Female;From 3 millions to 4.49 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;1.Under VND 4.5m;Semi-skilled labor (salesperson, waiter, photographer);Blue Collar;2018;3;3749
444677;Hà Nội;3;22;1499;Passio;Passio;;Passio;Female;Under 3 millions VND;20 - 29;20 - 24 y.o.;Under VND 4.5m;1.Under VND 4.5m;Pupil / Student;None Working;2018;3;1499
